,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
R.Pinky_M_s_x,22.637262725834,12.97232418058,15.584565734879998,12.630860710139999,13.905563926700001,9.338280963906,3.99261522293,1.356270492077,0.3153433263302,-0.6792414724836,-0.8032092928886,-2.305079889298,-5.4426669597599995,-10.930777168292,-16.516421699520002,-18.169977951080003,-18.0283920288,-18.8261505127,-18.95017890928,-18.71105422974,-18.66740570068,-18.90163116454,-19.18740882872,-19.5409374237,-19.79152183534,-20.087344741840003,-20.53895606994,-20.23850440978,-20.53302497862,-20.74829406736,-20.80301704406,-21.30731658936,-20.898847579959998,-20.443499374380004,-20.128318023680002,-19.8179031372,-19.491033935539996,-19.4676856995
R.Pinky_M_s_y,132.860481262,125.2909713746,122.8430236814,121.97966613760002,131.4087646484,137.8246337888,146.8303039552,164.2996490478,176.6557922364,178.383392334,173.69308166520003,171.33604431140003,175.0758026124,181.30578308100002,188.7988403322,192.0238281248,192.37889709479998,193.8844879152,194.58098449739998,194.37385253899998,194.14822692880003,193.93018493640002,193.76590270979997,193.28248291,192.79397583,192.4574829104,193.0158843996,194.1222442628,193.45870056180001,193.4462310792,193.65174560539998,191.1205352784,189.50401611319998,189.880429077,191.1779296876,191.2137542724,190.33985595719997,190.26524353
R.Pinky_M_s_z,-34.2490333557,-47.26479873658,-43.67955474852,-33.38810462952,-21.695292282100002,-12.3933729172,-4.487996917963399,10.842285537730001,30.195958709719996,43.635823059079996,45.97956237794,44.55856552126001,47.588584136959994,56.61678237914,71.80778961182001,78.31233215334001,78.30678253174001,80.89074554444,83.27961883544,83.70387115477999,83.60823516845998,83.71759796142,83.76785888672,83.5825302124,83.53061676026002,83.55961761472,83.70452575686,84.04955902098,83.78177948,83.56089782714,83.94018859862001,84.68160705566001,83.80591735838,83.33614501954,83.90136718748,83.9164138794,83.59592590330001,83.5207061768
R.Pinky_M_e_x,-2.034164047240001,-18.84136505126,-18.58998794556,-21.10597229004,-18.03593750002,-20.30826072694,-23.5828739166,-22.99386100768,-20.3472629547,-18.066554260240004,-17.804301452639997,-19.487187194839997,-21.27593765258,-23.392122650159997,-26.06753196716,-26.72919197082,-26.44817848208,-27.18474884034,-26.555080795280002,-26.085152435319998,-26.081666183480003,-26.549174118039996,-26.862778472899997,-27.224487304680004,-27.52342338564,-27.94724655152,-28.453049469,-27.93218955996,-28.41520080566,-28.612585449200004,-28.752247619640002,-29.341174697859998,-28.59780502318,-29.01495666504,-29.046938323979997,-29.072261428820003,-28.66835784914,-28.6527786255
R.Pinky_M_e_y,141.3168380736,130.587561035,125.166946411,127.32523651139999,137.27842102059998,146.85071411139998,155.43794250460002,170.1925872804,185.1493927002,189.45244750979998,184.87200012220003,182.163989258,184.2651550294,185.3352996826,189.8777038574,191.0366241454,190.31094665519998,190.90447387679998,190.76954650879998,190.4373474122,190.1509521486,190.0860534668,189.8359649658,189.1050994872,188.57419128420003,188.15340576160003,188.39982299800002,189.62158813460002,188.9365631104,188.87261962860003,189.1896057128,186.74292297359997,184.890737915,185.9879974364,187.18043212900002,187.65335083,186.97049255359997,187.05360412599998
R.Pinky_M_e_z,-13.522545337681999,-9.292197418212,-7.458342742917999,2.9254898130916005,16.123184967060002,26.65519409182,36.137562942500004,53.93667297362,74.74145355226,89.03681030274001,91.50265502932,90.09883880615999,93.95523223877998,104.68997802741998,120.72538757339998,127.42528991700001,127.41029663099998,129.9590759278,132.4134918212,132.8634735108,132.756893921,132.84263305680003,132.8818359376,132.67481384299998,132.6117004396,132.6129791258,132.7208068846,133.111669922,132.8120117188,132.5892303466,132.96498107920002,133.69975280759996,132.8560821534,132.3043426514,132.7993804932,132.7856323242,132.49337158199998,132.42738342299998
R.Pinky_M_d_x,0.49476185012618,0.6379930734634,0.6853379845619999,0.6765599250791998,0.6405562400816,0.5945330262180001,0.5530000448228,0.4883185803889999,0.41436880230920003,0.3486859321594,0.340940630436,0.34457071423540003,0.3175210773946,0.2499003618956,0.1915383726356,0.1716468423604,0.1688507616522,0.16762368679040002,0.15250903069960003,0.1478804945946,0.1486859053372,0.1533641606568,0.15392219126220003,0.1540862470864,0.15505589246739998,0.15762280225739997,0.15870957076560002,0.15428948700439998,0.1580694884062,0.1577108561992,0.159414216876,0.1611113429068,0.154395210743,0.17189238965500003,0.17885440587999998,0.18558730185040004,0.1840424478054,0.18419824540600002
R.Pinky_M_d_y,-0.16958414018159998,-0.10621803775428,-0.046604046970600006,-0.10720030367385999,-0.117710340023,-0.18100940585139996,-0.1726179510354,-0.1181772381068,-0.170331028104,-0.22197931110880004,-0.2241825044154,-0.217144075036,-0.18428366184220002,-0.08080810233952,-0.021635573799719997,0.019797430559989997,0.0414707675576,0.05976132825015999,0.07643474042414,0.07894284874198002,0.08016152381896,0.07709038108586,0.07881114035846001,0.0837734296918,0.08462374359370002,0.08631414473056001,0.09257069379092,0.0902563482523,0.09068713635206,0.09171941131354,0.08948394954204,0.0877888277173,0.09251487255096,0.07805899977682,0.08016599267724,0.0714004844427,0.06756935715674,0.06440635025500001
R.Pinky_M_d_z,-0.4156498908996,-0.7615041732787999,-0.7263817667960001,-0.7282343983648001,-0.7584133744238,-0.783081662655,-0.8147067189216,-0.8642167091368,-0.8933172702787999,-0.910473370552,-0.912922024727,-0.913266599178,-0.9298387169837999,-0.9640619635582001,-0.9809956073761998,-0.9849133491518,-0.984724020958,-0.9840183854101999,-0.985332787037,-0.9858488440512,-0.9856293559074001,-0.9851555943489998,-0.9849338054657999,-0.9844987988471999,-0.9842742085458,-0.9837181925772001,-0.9829746007918001,-0.9838936448096,-0.9832543492316,-0.9832163929936,-0.9831453442574001,-0.983012020588,-0.9836540341378001,-0.982010424137,-0.9806029200552,-0.9800254225730001,-0.9805914640426,-0.9807765483859999
R.Pinky_P_s_x,-2.034164047240001,-18.84136505126,-18.58998794556,-21.10597229004,-18.03593750002,-20.30826072694,-23.5828739166,-22.99386100768,-20.3472629547,-18.066554260240004,-17.804301452639997,-19.487187194839997,-21.27593765258,-23.392122650159997,-26.06753196716,-26.72919197082,-26.44817848208,-27.18474884034,-26.555080795280002,-26.085152435319998,-26.081666183480003,-26.549174118039996,-26.862778472899997,-27.224487304680004,-27.52342338564,-27.94724655152,-28.453049469,-27.93218955996,-28.41520080566,-28.612585449200004,-28.752247619640002,-29.341174697859998,-28.59780502318,-29.01495666504,-29.046938323979997,-29.072261428820003,-28.66835784914,-28.6527786255
R.Pinky_P_s_y,141.3168380736,130.587561035,125.166946411,127.32523651139999,137.27842102059998,146.85071411139998,155.43794250460002,170.1925872804,185.1493927002,189.45244750979998,184.87200012220003,182.163989258,184.2651550294,185.3352996826,189.8777038574,191.0366241454,190.31094665519998,190.90447387679998,190.76954650879998,190.4373474122,190.1509521486,190.0860534668,189.8359649658,189.1050994872,188.57419128420003,188.15340576160003,188.39982299800002,189.62158813460002,188.9365631104,188.87261962860003,189.1896057128,186.74292297359997,184.890737915,185.9879974364,187.18043212900002,187.65335083,186.97049255359997,187.05360412599998
R.Pinky_P_s_z,-13.522545337681999,-9.292197418212,-7.458342742917999,2.9254898130916005,16.123184967060002,26.65519409182,36.137562942500004,53.93667297362,74.74145355226,89.03681030274001,91.50265502932,90.09883880615999,93.95523223877998,104.68997802741998,120.72538757339998,127.42528991700001,127.41029663099998,129.9590759278,132.4134918212,132.8634735108,132.756893921,132.84263305680003,132.8818359376,132.67481384299998,132.6117004396,132.6129791258,132.7208068846,133.111669922,132.8120117188,132.5892303466,132.96498107920002,133.69975280759996,132.8560821534,132.3043426514,132.7993804932,132.7856323242,132.49337158199998,132.42738342299998
R.Pinky_P_e_x,4.541063117975998,-4.811152791978,-6.894064807891999,-10.312256431568,-5.203763580322001,-3.76871213913,-5.804192256927999,-2.7973469495766,1.475816309451,1.8031064987175998,-1.4129506349574001,-5.268391418458,-6.492825412752,-7.2076660156239996,-6.373350715639999,-4.734432268144,-3.328463888168,-3.93972415924,-3.3876595497140003,-2.7550904273979997,-2.7133216857900004,-3.3058021068560004,-3.713863992692,-4.1049470901500005,-4.482816791532,-4.937698554990001,-5.391989517212001,-4.620197486878,-4.984230709074001,-5.300726222994,-5.551484680175999,-6.3918512344359995,-5.644025993348,-6.755504131316,-7.295124816894,-7.777760791778,-7.37075252533,-7.3332033157300005
R.Pinky_P_e_y,155.84643554680002,151.293661499,146.0332061766,148.812133789,156.9312957766,162.46003417979998,168.2871520996,178.0693664552,187.2345214844,190.130014038,188.84991149900003,187.4300476074,189.12907409660002,187.51233215340002,188.0821624756,188.68178100580002,188.1132019044,187.528741455,187.27864379880003,187.0700531008,186.88213806139998,186.6873077392,186.5777496336,185.97979431139998,185.45582580579998,184.9678710938,185.03744506820001,186.79451904299998,185.6130279542,185.22759704599997,185.5365478516,183.19367980919998,181.7108032226,182.6260253904,183.37582092300002,183.73806152339998,183.46055297880002,183.64895629900002
R.Pinky_P_e_z,-4.419660091402001,4.651853895186,8.286581707002002,18.479255867,32.50603828432,44.01034011840001,54.54543838502,72.54162063598,93.14628143318001,109.5969909668,114.61324920659999,114.3936050416,117.9866882326,128.1765045166,141.400970459,145.61419067399999,144.17325134280003,146.35164794920001,148.894796753,149.14009094239998,148.9986206054,149.235824585,149.4366607668,149.2962493894,149.3438476564,149.3751525878,149.377243042,149.5149566648,148.95090942380003,148.83202819820002,149.3639617922,150.46943359360003,149.6946289064,150.01536560059998,151.044958496,151.54010620100001,151.32546997080001,151.254089355
R.Pinky_P_d_x,-0.2295383930206,-0.48978883028020004,-0.4082997739314,-0.3768040955066,-0.44796580076220005,-0.5773886680602001,-0.6206462860104,-0.705051767826,-0.7618345022202,-0.6936414718628001,-0.5722151756285999,-0.49637218117719994,-0.516072279215,-0.5649926304815999,-0.6875155806541999,-0.767827796936,-0.8070994734761999,-0.8114740490914001,-0.8087649226187998,-0.8144425630568,-0.8157789945602001,-0.8114162564278,-0.8081188797950001,-0.8070933818816,-0.8043378710746,-0.8032536387443999,-0.8050519227980001,-0.8138119101524,-0.8179653882978,-0.8138071298598,-0.8099288463594,-0.8011511683464001,-0.8013067603111999,-0.7770680904388,-0.7593465924262001,-0.7433820009232,-0.7434904575348,-0.744257450104
R.Pinky_P_d_y,-0.507222110033,-0.7228412985802001,-0.728432369232,-0.7500985622408001,-0.6860735893248,-0.5449147760868,-0.44856048226359996,-0.27497503161459996,-0.07279096655537999,-0.0236535641015506,-0.1388672187924,-0.1838358819484,-0.16979738175859999,-0.07599929235866801,0.06268159374596,0.08220658302308,0.07672234028576,0.11784539967779999,0.1218659445644,0.1175508156418,0.11411291360860001,0.11864877194180001,0.1137429311874,0.1091030836104,0.1088608250022,0.11120567321779999,0.1173792064192,0.0986917987465,0.1160232245922,0.1272461920978,0.127526706457,0.1239025771618,0.1110101819038,0.11736502796420001,0.132817366719,0.1366810917854,0.12253051549179998,0.118854828179
R.Pinky_P_d_z,-0.3177778780458,-0.4867809772493999,-0.5496487140658,-0.5429754614832,-0.5719185352324,-0.6058608293534,-0.6426111698150001,-0.6494908690452001,-0.6425047755244,-0.7177472472190001,-0.8067811608314001,-0.848120069504,-0.8389280915262001,-0.8199048399925999,-0.7217758774756,-0.6349668741226,-0.5851876616476,-0.5722578048708,-0.5753554105759999,-0.5682098150252,-0.5669917941094,-0.5722793817522,-0.577921998501,-0.5802473068236,-0.5841122031212,-0.5851604223252,-0.5814692258836001,-0.5726318836212,-0.5634021759033999,-0.5670291900634,-0.5724814891814001,-0.5854224681856001,-0.5878265857696,-0.6182843446730001,-0.6369453907011999,-0.6547107458115999,-0.6574206352234,-0.657232403755
R.Pinky_I_s_x,4.541063117975998,-4.811152791978,-6.894064807891999,-10.312256431568,-5.203763580322001,-3.76871213913,-5.804192256927999,-2.7973469495766,1.475816309451,1.8031064987175998,-1.4129506349574001,-5.268391418458,-6.492825412752,-7.2076660156239996,-6.373350715639999,-4.734432268144,-3.328463888168,-3.93972415924,-3.3876595497140003,-2.7550904273979997,-2.7133216857900004,-3.3058021068560004,-3.713863992692,-4.1049470901500005,-4.482816791532,-4.937698554990001,-5.391989517212001,-4.620197486878,-4.984230709074001,-5.300726222994,-5.551484680175999,-6.3918512344359995,-5.644025993348,-6.755504131316,-7.295124816894,-7.777760791778,-7.37075252533,-7.3332033157300005
R.Pinky_I_s_y,155.84643554680002,151.293661499,146.0332061766,148.812133789,156.9312957766,162.46003417979998,168.2871520996,178.0693664552,187.2345214844,190.130014038,188.84991149900003,187.4300476074,189.12907409660002,187.51233215340002,188.0821624756,188.68178100580002,188.1132019044,187.528741455,187.27864379880003,187.0700531008,186.88213806139998,186.6873077392,186.5777496336,185.97979431139998,185.45582580579998,184.9678710938,185.03744506820001,186.79451904299998,185.6130279542,185.22759704599997,185.5365478516,183.19367980919998,181.7108032226,182.6260253904,183.37582092300002,183.73806152339998,183.46055297880002,183.64895629900002
R.Pinky_I_s_z,-4.419660091402001,4.651853895186,8.286581707002002,18.479255867,32.50603828432,44.01034011840001,54.54543838502,72.54162063598,93.14628143318001,109.5969909668,114.61324920659999,114.3936050416,117.9866882326,128.1765045166,141.400970459,145.61419067399999,144.17325134280003,146.35164794920001,148.894796753,149.14009094239998,148.9986206054,149.235824585,149.4366607668,149.2962493894,149.3438476564,149.3751525878,149.377243042,149.5149566648,148.95090942380003,148.83202819820002,149.3639617922,150.46943359360003,149.6946289064,150.01536560059998,151.044958496,151.54010620100001,151.32546997080001,151.254089355
R.Pinky_I_e_x,14.200499820706,8.475951766969999,6.7335313797,3.7310952186579995,8.886384868620002,10.123164176951999,7.45903110504,8.957493400574,11.82649269106,12.351301193240001,11.34432220458,9.787403678904,8.871749687194,7.955494594575998,4.971479988096,5.133977317809999,5.779553031922001,5.0703895568820005,5.9577647209140006,6.63841972351,6.718968963624,6.236775875090001,5.9599932670580005,5.736138248446001,5.533080673220001,5.200432491302,4.805843257902,5.385885810852,4.768775749205999,4.499914741514,4.342961502075999,3.9773733615860003,5.163623523709999,4.4203842163100004,3.9158291339880003,3.3865453243259998,3.8164888381960003,3.9532651901199998
R.Pinky_I_e_y,154.39665832539998,151.612875366,147.0214569092,150.1822265626,157.9096343994,161.26772155760003,166.154827881,175.3181610108,182.4788146972,183.72948608380003,182.79831542979997,182.99854736339998,186.4685455322,184.4392761232,183.3769561768,185.1166015626,185.2926422118,184.744668579,184.60633544939998,184.481225586,184.3510986328,184.04645690900003,183.97362976079998,183.4764160158,182.934967041,182.44621582040003,182.5776000976,184.52026977539998,183.26933898919998,182.7697784422,183.0080871582,180.5553955078,179.18561401340003,179.66946411140003,180.2094451904,180.3126037596,180.1038970948,180.26638793900003
R.Pinky_I_e_z,-8.601687765126,-3.953216838835999,0.2708717107774001,11.292671585086001,25.33568649294,36.5114303589,46.16616744996001,62.310340881340004,82.15523834230001,99.692050171,107.60229187019999,113.30975189220001,120.7870147706,128.8860733034,131.4698791504,133.75183410639997,131.52169494619997,133.61952514659998,136.38138122540002,136.6450134276,136.52096252459998,136.8654815674,137.1607543946,137.1329681396,137.3275360108,137.46189880360004,137.5020477294,137.4422973632,136.68511657699997,136.6265930174,137.24932556180002,138.78547058080002,138.3875183106,139.180041504,140.304779053,140.8307495116,140.61828002939998,140.659683228
R.Pinky_I_d_x,-0.609616392851,-0.8385620117188,-0.8600507259369999,-0.8862895250320001,-0.8892428636549999,-0.8767297506331999,-0.837054860592,-0.7418593525885999,-0.6532411456108,-0.6657067418098,-0.8051238775256001,-0.9501858234405999,-0.9696731448172,-0.9569617748258,-0.7159831762314,-0.6228048443794,-0.5748157143592,-0.5686370491981999,-0.5897987723352,-0.5928334116934001,-0.5952808856962,-0.6022413849830001,-0.6105265140534001,-0.6210805654526002,-0.6321130275726,-0.6398272156718001,-0.6435951471326,-0.631493604183,-0.6155216932298001,-0.6185278773308001,-0.6244481086732,-0.654411804676,-0.6820810556412,-0.7053211688994001,-0.7075341582296,-0.704590058327,-0.7060375571249999,-0.712299704552
R.Pinky_I_d_y,0.09149683266872,-0.020145896449659997,-0.06236945688726,-0.08646788150072,-0.06174389533697999,0.07524800281958,0.13457304537300002,0.17363124489800003,0.30013723075379994,0.4039434790614,0.3819221079352,0.2796762824058,0.16790851950639998,0.19394354522219998,0.296950095892,0.22500191628900001,0.17800824344160002,0.17570554614060002,0.1686519652606,0.16338338255879997,0.159736317396,0.16666666865340002,0.1643485307692,0.15799067020399998,0.1590938419102,0.15914410352720001,0.1552432060242,0.1435300707818,0.14791248440739999,0.1551152944566,0.159573611617,0.16650467216979997,0.1593670994042,0.18659145832079999,0.1998330324888,0.2161839216948,0.21184178590779998,0.213477090001
R.Pinky_I_d_z,0.2639318346978,0.5430743455885999,0.5058791935444,0.4535522937775999,0.452527832985,0.4732634603978,0.528823888302,0.6457059741022,0.6936553120611999,0.6251103520394,0.4424683213232,0.06840303260824801,-0.17673130929480002,-0.04478157849520999,0.6267607331276001,0.7486447930336,0.7984519124031999,0.8035366415976,0.7897337675092,0.7885762929916,0.7874769210814,0.7807043910028,0.7747443556786,0.767636668682,0.7583611011504,0.751856970787,0.7494551301001999,0.7619172215462001,0.7741060853004,0.7702967524527999,0.7645664572715999,0.7373861908914,0.7136025428772002,0.6838278293610001,0.6778231143953999,0.6758777737616,0.6757410645486,0.668623030186
R.Pinky_D_s_x,14.200499820706,8.475951766969999,6.7335313797,3.7310952186579995,8.886384868620002,10.123164176951999,7.45903110504,8.957493400574,11.82649269106,12.351301193240001,11.34432220458,9.787403678904,8.871749687194,7.955494594575998,4.971479988096,5.133977317809999,5.779553031922001,5.0703895568820005,5.9577647209140006,6.63841972351,6.718968963624,6.236775875090001,5.9599932670580005,5.736138248446001,5.533080673220001,5.200432491302,4.805843257902,5.385885810852,4.768775749205999,4.499914741514,4.342961502075999,3.9773733615860003,5.163623523709999,4.4203842163100004,3.9158291339880003,3.3865453243259998,3.8164888381960003,3.9532651901199998
R.Pinky_D_s_y,154.39665832539998,151.612875366,147.0214569092,150.1822265626,157.9096343994,161.26772155760003,166.154827881,175.3181610108,182.4788146972,183.72948608380003,182.79831542979997,182.99854736339998,186.4685455322,184.4392761232,183.3769561768,185.1166015626,185.2926422118,184.744668579,184.60633544939998,184.481225586,184.3510986328,184.04645690900003,183.97362976079998,183.4764160158,182.934967041,182.44621582040003,182.5776000976,184.52026977539998,183.26933898919998,182.7697784422,183.0080871582,180.5553955078,179.18561401340003,179.66946411140003,180.2094451904,180.3126037596,180.1038970948,180.26638793900003
R.Pinky_D_s_z,-8.601687765126,-3.953216838835999,0.2708717107774001,11.292671585086001,25.33568649294,36.5114303589,46.16616744996001,62.310340881340004,82.15523834230001,99.692050171,107.60229187019999,113.30975189220001,120.7870147706,128.8860733034,131.4698791504,133.75183410639997,131.52169494619997,133.61952514659998,136.38138122540002,136.6450134276,136.52096252459998,136.8654815674,137.1607543946,137.1329681396,137.3275360108,137.46189880360004,137.5020477294,137.4422973632,136.68511657699997,136.6265930174,137.24932556180002,138.78547058080002,138.3875183106,139.180041504,140.304779053,140.8307495116,140.61828002939998,140.659683228
R.Pinky_D_e_x,18.852005386343997,13.246485710139998,12.295261955259999,10.464019012442,15.53657836916,15.576635932919999,11.86180114746,11.49956035614,12.96446647644,13.981505775439999,14.89327354432,16.00749320984,17.908987808219997,16.36824264524,5.957032966613999,4.846611881254,4.554833889008,3.712354803086,4.807108974458001,5.426503562928,5.502899169921999,5.121856594087999,4.954286575318001,4.90255317688,4.892842769624,4.673239040375999,4.30107460022,4.5440063476559995,3.63306388855,3.417402935028,3.365242433546,3.5375912189480005,5.215229511258,4.971312618254,4.586776065828,4.12052602768,4.713945960998,5.2494602203400005
R.Pinky_D_e_y,148.4309570314,144.63750915539998,140.5480682372,143.9619903564,152.22969665520003,155.3279510498,160.5585205076,170.95647277819998,178.43223876940002,179.0102661132,177.3136047364,177.2166046144,181.14497070299998,180.2902893068,180.8120635986,183.4404510498,184.0926727296,183.9435943606,183.91671752919999,183.811416626,183.69046020519997,183.3542663572,183.26134033199997,182.7768554688,182.2081726074,181.73410644519998,181.96465454080004,183.882144165,182.7664367676,182.2992401126,182.49006042500002,179.8924957274,178.4311920166,178.663244629,179.2259368898,179.20565795919998,178.87839355440002,178.90802002
R.Pinky_D_e_z,-14.6958311081,-15.059707450880001,-10.776316070555998,0.7677117943762,14.454599761962001,25.12051086426,34.167447662360004,49.30817184448,68.842578125,86.67052917480001,95.27821044922,102.27387695328,111.6111572266,119.0832702636,117.79770355240001,119.8965835574,117.66568450940001,119.74536590580001,122.4819946288,122.7498535156,122.6257263186,122.96337280259999,123.2513229372,123.211605835,123.39721069339998,123.5260757446,123.5607025148,123.5189178464,122.7765151978,122.7126007078,123.32942962659999,124.845565796,124.44477081260001,125.2637130738,126.391645813,126.93020935060001,126.73775024400001,126.822494507
R.Pinky_D_d_x,-0.333107203245,-0.3416310727596,-0.39829083681099997,-0.4821632981302,-0.4762387156486,-0.3905381560326,-0.3152944803236001,-0.18204443156699998,-0.08149344325066002,-0.11674344539626,-0.25415019989000004,-0.44543783068660003,-0.6471816182134,-0.6024601370096,-0.07057817392052,0.020579033810640003,0.087705501914,0.09725261479629999,0.08240162134170001,0.08678865581752,0.08708610534668,0.07984243631363999,0.07202142477036,0.05969529896976,0.04584919810294,0.037753776460899995,0.03614787608384,0.06028931438921999,0.08133145868776,0.07752165049316,0.07001715824004,0.031494015268980005,-0.003695648862044,-0.039453501999380004,-0.048048357665559996,-0.0525623820722,-0.06426937729122,-0.09282410144810001
R.Pinky_D_d_y,0.42722041308868003,0.49952518343940006,0.46357718110080004,0.44544832706439996,0.4067560315132,0.4253633618356,0.40076697468760003,0.3123525202274,0.28978647589679996,0.33795635104180005,0.39277526736260004,0.41406092047680004,0.3812359333036,0.2971204161644,0.1836790531874,0.12003375142819998,0.08593311309814,0.05736713483929999,0.049385432899000006,0.04796686545014,0.04731013700366,0.04956966936588,0.05100900605319999,0.05009743794800001,0.05204774886369999,0.050996115058640004,0.04389472231268,0.0456979379058,0.0360142156482,0.033696545660499996,0.03709732219578,0.047472083568559996,0.05402624085548,0.07205815017224002,0.07043173611164,0.07927144169808001,0.08776168227196,0.0972764790058
R.Pinky_D_d_z,0.436418545246,0.7953663706779999,0.7911195158958,0.75372146368,0.7792246699334,0.8157351732256,0.8592613577842,0.9311212182046,0.9533563494680001,0.9325070261954,0.8825614690781999,0.7903095245362,0.6571085572242,0.7020058631896,0.9791023373604,0.992212641239,0.9922669887541999,0.9935668230057999,0.995373249054,0.9950706958769999,0.9950761198998,0.995568239689,0.9960926413536001,0.9969467043875999,0.9975889205933999,0.9979826927186,0.9983781695364,0.9970916509626001,0.9960333228110001,0.9964193224906002,0.9968421220779999,0.9982750654220001,0.9984785914422,0.9965866446495999,0.9963577628134,0.9954560041428,0.9940229654311998,0.990919291973
R.Thumb.TTP,51.433325958240005,51.86752700806001,51.8293197632,51.80014572144,51.69202728273999,51.51098556518,51.45254440307999,51.38290252686001,51.032322692879994,52.79817810058,55.93554992676,57.32065200806001,58.1753829956,58.426885986340004,58.38805541992,57.255562591579995,56.34041366576,55.91618499754001,55.68456954958,55.524066162100006,55.46202239992,55.40927505494001,55.33634872436001,55.270622253419994,55.2184188843,55.181278991700005,55.1235687256,54.93347091674,54.774382019040004,54.706466674800005,54.687337493899996,54.82320480346,54.90515975953999,54.91898193357999,54.88842620850001,54.85679702758,54.8466056824,54.8420372009
R.Index.TTP,85.78476104736,86.07947235110001,86.28387145996001,86.72289428712,86.7860458374,86.61082305907999,86.4325439453,86.19232482909999,86.09078979491998,86.03956298828,86.04740600586,86.03367462162001,86.03043060302,86.07392883302,86.19995269776,86.40722045898,86.46570129394,86.52133483888,86.64624633785999,86.71930236815999,86.74511260986,86.76651916506002,86.78020019530001,86.79863433838,86.82666473388,86.84960327147999,86.86475372314001,86.90694274902,86.94647979736,86.95391845704,86.96527404784,87.05360260009999,87.1527038574,87.17507019039999,87.1840133667,87.21396789549999,87.24930114746,87.2665939331
R.Middle.TTP,34.55511169434,35.00367660522,35.37179260256,37.95796661378,39.500045776339995,40.744440460199996,41.37742919922,40.33239440918,39.26941223144,40.69547653197999,43.19687652588,47.5679046631,65.63959655762,82.92229614258001,86.60134887696,88.60694427492,90.20868835450001,83.17233428952,68.59117736816,62.70249710086,57.02801132201999,58.20668487548001,59.363909912100006,60.22222213744,58.8852279663,49.87722702024,45.02840499878,44.41294403078,44.422413635279995,47.02472229006,53.77516326904,57.91998443602,57.15563735959999,56.32164230348,56.040243530299996,55.848728942879994,55.573638153059996,55.4215965271
R.Ring.TTP,30.349227905280003,30.350812530540004,30.422011566140004,31.108654785139997,31.47678794862,31.7436191559,31.9373455048,31.98122253418,31.94771385194,32.10292282106,32.50770874026,33.16471252442,33.89890594482,34.75000228882,35.69422912596,35.47535858154,35.34081954954,35.2724937439,35.24016876219999,35.21137466432,35.192938995359995,35.17688903809999,35.160122680680004,35.14925689698,35.140146636960004,35.136485290539994,35.13392410278,35.11249542236,35.07448120118,35.058116149899995,35.04641342162,35.0357017517,35.05855102540001,35.067976379419996,35.07240371704,35.072902679440006,35.07310409544,35.0732688904
R.Pinky.TTP,32.62086410524,32.86679840088,32.934893035900004,33.1923538208,33.33214569092,33.41366882324,33.5624130249,33.6539276123,33.6880722046,33.8832458496,34.3644340515,36.10536346436,38.70756378172,40.784095764179995,39.57297439576,38.65916137698,38.088959503160005,37.793638610840006,37.5766265869,37.52972412108001,37.510593414300004,37.48508529664,37.44581451414,37.40279998778,37.3595237732,37.33059844972,37.31097946166,37.24821395872,37.16463088988,37.130299377440004,37.10599823,37.023049926759995,36.97442550659999,36.962422943119996,36.95823974608,36.95189132692,36.948091888440004,36.9476394653
L.Thumb.TTP,9.82342910766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,17.63419799804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,18.96244659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,8.26963500976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,7.49751739502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
