,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
R.Middle_D_e_y,244.03099670399996,254.8451690674,241.3768310548,237.41338806160002,233.90621337880003,237.7655853272,238.05257568380003,242.3544097898,245.391305542,247.35295104980005,245.2700561522,243.68391113299998,252.46252441419998,234.50578918459996,227.8716613768,228.99369201660002,236.72919006339998,237.72754211419996,235.71252441399997,235.0375274656,234.7560455322,234.20813903779998,233.608657837,233.0501739502,232.88421325680002,232.3499328612,231.964883423,232.386654663,231.87350769059998,229.569796753,229.03543090820003,228.575656128,229.0030212404,229.01628112819998,229.21470031739995,229.5304748534,230.9788574218,230.47620544439997,226.86939392099998,226.34827880859999,226.99766235360002,225.51634216280004,224.78201599099998,224.7639007568,224.7151000976,224.58935241700001,223.80713806139997,223.074310303,222.13208007819998,222.4402160642,222.03068847639997,219.81351318360004,218.984786987
R.Middle_D_e_z,169.64311485292,193.4760620118,181.3564025878,203.071234131,171.3793975832,115.9054016114,110.726397705,117.05972595220001,126.5173065184,131.82472229,132.6241760254,173.93199768059998,204.1502227784,183.9932830812,130.7550323488,132.8749542236,116.7882614136,121.3670211792,126.58456115700001,127.6672042846,126.6050994874,126.22880096440001,126.8296432494,127.93572540300002,128.70571289080002,128.4605102538,129.27277221699998,129.78149108899999,129.5102539064,129.5901641848,132.950997925,136.19540405280003,134.1852966308,130.9064758302,131.18135681159998,136.87215271,142.76350402839998,142.5422302248,142.84442138679998,141.0597290036,141.53905639639999,142.545916748,143.88050842299998,143.69111633300002,143.575390625,143.8160308838,144.24299621560002,145.93691711440002,148.4395751952,149.7239105226,150.6246978762,151.93890686039998,150.8812332155
R.Middle_D_d_x,-0.5356149673462,-0.794491004944,-0.9282693862916,-0.7135232210156,-0.6550684273242,-0.08452682197102002,0.00551311466843,-0.04256584458061,-0.167503464222,-0.12547188997276,0.025550655927562005,-0.4210873775185,-0.5234366178514,-0.854563212395,-0.42844948768639995,-0.5031859338283999,-0.16239345967766,-0.14034169316279999,-0.1952131241562,-0.18289705812919999,-0.1634191840884,-0.15107055604479996,-0.15166577994839997,-0.1703005284072,-0.182400777936,-0.18696616291999998,-0.2186812132598,-0.2285714805126,-0.23033419847480002,-0.25730663537980003,-0.3592667222022,-0.4171867311,-0.353010505438,-0.28856896758059997,-0.31547718048100004,-0.42355899810799996,-0.4457826912402,-0.373155003786,-0.406021285057,-0.45588671565059996,-0.44690333604819993,-0.485517191887,-0.5198376774787999,-0.515930044651,-0.5063533902167999,-0.5054804086686,-0.5197885870934,-0.5564781069758,-0.5952267646788001,-0.6042839288712,-0.5995845794676,-0.594554400444,-0.5605725944040001
R.Middle_D_d_y,-0.015009340643999993,0.19718432575457998,0.31557220220559995,0.22341879606240003,0.17900362610840004,-0.20984632670880005,-0.20862771570659996,-0.20452108085139997,-0.13663161247966,-0.08131281137466,-0.12853905111554,0.17371397539978,-0.09757406953737141,0.08229620605714,0.21512642353759998,0.25894384980199997,0.11073092520238201,-0.02287981659172,0.0021251816302679987,0.0440192051232,0.028819013386960003,0.009441089071322,0.008538632746791999,0.012446765229122,0.018817999400199997,0.0246202450246,0.036151360720400004,0.04462764933706,0.048480824381119995,0.04086860120298,0.03932975828648,0.04257632866502,0.06024727225306,0.07020901739596,0.09501303285366,0.09782403260478,0.044671399146320005,-0.005437149107442,-0.09980227202182,-0.1285285562278,-0.09368086755284001,-0.026345782727,-0.007940473966292,-0.014575016126023998,-0.012820153310900001,-0.017406286112960002,-0.02453979253768,-0.002273180754842,0.02459829151628,0.03762417435646,0.04438200667502,0.03782699257133999,0.040187932550950003
R.Middle_D_d_z,-0.816216647625,-0.5245424568652,-0.15394220864396,-0.6597514748574,0.08319202810544,0.9692016959190001,0.977583158016,0.9767045378684,0.975885796547,0.9881378173830001,0.9848542928694,0.21018259227279995,-0.8430096864701999,-0.3860949680212,0.7766678929327999,0.8239325642586,0.9728040933605999,0.9896693110465999,0.9805438160896001,0.982098519802,0.9861091494561999,0.9884556889536,0.9883837580682,0.9852930784227999,0.9830384135248,0.9820371747016001,0.9750793933867999,0.9725007534028001,0.9718939781188001,0.9653341054918,0.9316054821013999,0.9078095555305999,0.9330837488176,0.9548641204834001,0.943807899952,0.8999754071235999,0.8934926629066,0.9275899887084001,0.9074369788169999,0.8804144024848,0.8893815994262001,0.8736221313476001,0.8542056679724,0.8564848661422001,0.8622252464296001,0.8626540541648,0.8539098858833999,0.8305876493452,0.8031346559524002,0.7958558797834,0.7990740060804,0.8030298352240001,0.8271130621430001
R.Ring_M_s_x,10.834064769752,-3.0820824623120004,-7.113265371334,-28.401952743559995,-63.262493896479995,-89.02916564942,-89.64191894532,-89.85320129398,-88.1694396973,-77.90665893554001,-46.105182647679996,-5.562898111348001,22.304557418819996,19.81245536806,13.782665824899999,14.770332527159999,29.77007637022,34.552084350579996,31.954997634899996,29.958253097540002,30.149301910419997,30.577434921280002,30.809902954120002,30.710879898079998,30.476449966440004,29.927464294420002,29.286662292479996,28.843051147460006,28.554154586800003,28.53478965758,29.36259269712,30.203145980799995,30.42124710084,30.08495788574,29.205544281020003,28.69949951172,30.374360656740002,34.264498138440004,39.23380966186,41.304196929940005,39.85186691284,37.20458984375999,36.3273803711,35.96184005738,35.65900268556,35.654076385500005,35.88098373414,35.2904426575,34.25205993654,33.389077758780005,33.17670669556,32.96548538208,32.73306655885
R.Ring_M_s_y,224.3528900148,219.990161133,218.34326171880002,218.3310119628,228.2359802246,242.9330169678,242.7150756834,244.22674255360002,244.14094848639996,244.23005371099998,245.67907714839998,228.8810943604,213.6337493894,211.53668212899998,213.03177490219997,214.68270568860004,217.46485900880003,220.65206298820004,220.4239257812,220.92789611799998,222.15761108379996,222.7346313478,222.4593078612,221.6750793458,221.40222167939996,220.8338928224,219.92345275859998,219.9040893554,219.26755371099998,217.16246032739997,213.20877075200002,213.0486114504,213.0640686034,212.4158508302,211.18133544919996,210.988986206,214.3955200196,216.79779052719996,218.44947814939997,218.02774047859998,215.495993042,209.963571167,208.64057312,208.93967285159997,209.30854797340004,209.3710205076,209.03287048340002,207.350338745,204.5596496582,203.87583313,203.9105163576,203.07435607920002,202.930343628
R.Ring_M_s_z,52.687514495840006,53.22529067992,56.1430557251,58.612170410160005,61.1038696289,61.57040634156,61.57787399291999,67.1133682251,71.5022720337,72.72476348877998,71.19224090575999,59.61969604494,52.87179641724,58.40954437257999,58.77921142576001,58.16638565064001,56.14344711304,64.44127960206,69.67660980224,71.531539917,71.33925933838,71.11862487796,71.40608367918,71.38764190674001,71.52706604004,71.17099304199999,70.78439483643999,70.88296661376,70.84340972902001,69.97951202394,68.73642578124,69.06619567871999,69.97234344482001,70.22164916991998,69.87704620361998,69.63354797362,72.24459991456001,74.76046905518001,74.46226654054,73.54239044188,73.22974090576,72.29892425538,72.33863983154,72.45143890379998,72.92420043944,73.0616027832,72.657258606,72.78524017331999,73.4519760132,74.48976898192,75.49985656738001,76.7985656738,77.39600372314999
R.Ring_M_e_x,-7.87926330564,-24.893815231319998,-29.99394073486,-49.83843460084,-85.16095275884001,-111.78193206799999,-113.57948913559999,-108.47734375,-102.72460174560001,-93.45743713378,-66.20231018065999,-28.4209695816,-6.1444560050899995,-6.01859536171,-10.53797416688,-9.406236743937999,5.891542235767561,15.586586189280002,14.3548166275,11.50530586244,11.184358978279999,11.1595451355,11.25135478974,11.230234336859999,10.9481546402,10.095986747756,9.759288787842,9.508595275880001,9.116116905212001,8.823578071594,10.263143157959998,10.64644813536,11.58058071138,11.636151123059998,10.631261253359998,9.551696014404001,10.74398937226,14.052855491619999,15.600385856619999,16.49067459108,16.8233581543,14.85373191832,13.996652984619999,13.53270111086,13.21909828186,12.86827430724,12.63603096008,12.1843191147,11.995757102979999,11.954174804680001,11.99316005708,12.32489585878,12.2185382843
R.Ring_M_e_y,233.1222045898,231.02612915039998,227.10264892599997,226.11684265140002,226.086227417,228.9952789308,231.6739501952,229.44063110360003,230.7210235594,234.80221252419997,238.69488525379998,236.61232299820003,214.18751525860003,211.64194030779998,220.87988281280005,223.48972778319998,217.0700347902,213.2723968506,215.07561340339998,218.563723755,219.1070526124,218.6649261476,218.394104004,217.70351867660003,217.77136535640003,217.59576110820004,217.147583008,217.56246643060004,217.1660186768,214.45706787120002,210.0044799806,209.8997131346,211.1008056642,211.2236114502,211.4864410402,211.31105346680002,211.4212158206,210.79827575680002,206.6617401122,204.41790466319998,204.11096191379997,202.8168518068,202.61671142580002,202.49973144519998,202.9145782472,202.6952545166,201.89610290519997,201.58368835480002,200.5873596192,200.80929565419999,201.1145843504,199.644000244,199.51921844499998
R.Ring_M_e_z,86.92273082742,110.37043304440002,113.25894470219998,116.4185897826,118.93975830079998,117.6627914428,117.83663787840001,124.48019409179999,130.396130371,132.15304870580002,129.27440490739997,116.8324401852,107.99662628159999,114.87930603039999,115.4123336794,114.7317993164,113.37520141600001,123.154586792,129.0371459962,130.8403839112,130.4537994384,130.02593994159997,130.2672790528,130.2809692384,130.4264862062,129.9920074462,129.7306091308,129.9117218018,129.8470306396,128.8667266846,127.80097503660002,127.9839248658,129.17198181139997,129.5672851564,129.19258117660002,128.76615295419998,131.13424377459998,133.2257049562,130.6619445802,128.86356506340002,129.801296997,129.85533752420002,130.03393249520002,130.06329345700001,130.53718872040002,130.50605773900003,129.8623992918,130.1937530516,131.35253601079998,132.7535247802,133.8702819824,135.32906494159997,135.972564697
R.Ring_M_d_x,0.3010576069356,0.35090407133100004,0.36810090541859997,0.3448668837546,0.352299082279,0.3660430610182,0.3851039946078,0.29962237179280005,0.2341612428428,0.2501785606146,0.32331953048719997,0.36773719787599995,0.45768342614159996,0.4155660271644,0.39126678109179996,0.3889489889144,0.38415423035619994,0.3051140487192,0.2831490457058,0.2968682348728,0.3051051378252,0.31239207983019995,0.31465495824799994,0.3134016633034,0.3141682684422,0.3190457701682,0.3141534209254,0.31104977726919997,0.312716203928,0.31711097955699996,0.30726903676980005,0.314625173807,0.30310578942280003,0.29680156707780003,0.29882025122640005,0.3080469489098,0.3158104479312,0.3251618266108,0.38021091222759995,0.3991961658,0.37047919034960003,0.3595771968366,0.359253358841,0.3608365774156,0.36100978255280003,0.3665745258334,0.3739612638952,0.3717278182508,0.35805605053899997,0.3448414564134,0.340797710419,0.3320626974106,0.3300346285105
R.Ring_M_d_y,-0.14107960164543998,-0.1775450915098,-0.1409197211266,-0.12525726556779998,0.034584897756560005,0.2242282152176,0.17762795388680003,0.23787671923640002,0.2158977270126,0.1516736775638,0.11236061602829998,-0.12437883466469998,-0.008908901736135996,-0.0016933767125160023,-0.12625917345274,-0.14168604314299998,0.006351869739590002,0.1187229454518,0.08604284152384001,0.03803444802762,0.04907692447306,0.06547280102966,0.06540038138626,0.06389386281372,0.05841266736385999,0.052094566077000005,0.04465777054428001,0.037671674787979996,0.0338091775775,0.04352394193412,0.051550142467,0.050658996403220004,0.03158467598258001,0.01918056402356,-0.004908491903910001,-0.0051813693717098,0.047850156389159994,0.09651928097012,0.1896393299102,0.2189529627562,0.183160671592,0.11497533321360001,0.09691097140312002,0.10360479801888,0.10286521464567999,0.1073987096548,0.11481522917740002,0.09277299791578,0.06390560418367999,0.049333989620200004,0.04498053342104,0.055187048763039995,0.05487766489385
R.Ring_M_d_z,-0.5507721900942,-0.9193429589272,-0.9188719391822001,-0.9299809455872001,-0.9304550170898,-0.902405810356,-0.9050824522972001,-0.92290879488,-0.9474754929542,-0.9560732245443999,-0.9344170093536001,-0.9204299449922001,-0.8868399262428,-0.9084769845008,-0.9111051201820001,-0.9100158095358001,-0.9207357764244,-0.9445707678795999,-0.9549833416938001,-0.9541517615318,-0.9510258078574001,-0.947691965103,-0.9469499588014001,-0.9474668860437999,-0.9475649595260001,-0.9463034510613999,-0.9483177423476,-0.949645626545,-0.9492413282396001,-0.9473685503006,-0.9502214908600001,-0.9478594422340001,-0.9523947954176,-0.9547434806822,-0.9542593479156001,-0.951316356659,-0.9474076867104,-0.9405798435211998,-0.9041318535805999,-0.8899986386298,-0.9101146936415999,-0.9259587883949999,-0.9281931042671999,-0.926850759983,-0.9268690109252,-0.9241576790807999,-0.9203075885772,-0.923579454422,-0.9314954638480002,-0.9373384714126001,-0.9390546202657999,-0.9416298508644001,-0.9423708319665
R.Ring_P_s_x,-7.87926330564,-24.893815231319998,-29.99394073486,-49.83843460084,-85.16095275884001,-111.78193206799999,-113.57948913559999,-108.47734375,-102.72460174560001,-93.45743713378,-66.20231018065999,-28.4209695816,-6.1444560050899995,-6.01859536171,-10.53797416688,-9.406236743937999,5.891542235767561,15.586586189280002,14.3548166275,11.50530586244,11.184358978279999,11.1595451355,11.25135478974,11.230234336859999,10.9481546402,10.095986747756,9.759288787842,9.508595275880001,9.116116905212001,8.823578071594,10.263143157959998,10.64644813536,11.58058071138,11.636151123059998,10.631261253359998,9.551696014404001,10.74398937226,14.052855491619999,15.600385856619999,16.49067459108,16.8233581543,14.85373191832,13.996652984619999,13.53270111086,13.21909828186,12.86827430724,12.63603096008,12.1843191147,11.995757102979999,11.954174804680001,11.99316005708,12.32489585878,12.2185382843
R.Ring_P_s_y,233.1222045898,231.02612915039998,227.10264892599997,226.11684265140002,226.086227417,228.9952789308,231.6739501952,229.44063110360003,230.7210235594,234.80221252419997,238.69488525379998,236.61232299820003,214.18751525860003,211.64194030779998,220.87988281280005,223.48972778319998,217.0700347902,213.2723968506,215.07561340339998,218.563723755,219.1070526124,218.6649261476,218.394104004,217.70351867660003,217.77136535640003,217.59576110820004,217.147583008,217.56246643060004,217.1660186768,214.45706787120002,210.0044799806,209.8997131346,211.1008056642,211.2236114502,211.4864410402,211.31105346680002,211.4212158206,210.79827575680002,206.6617401122,204.41790466319998,204.11096191379997,202.8168518068,202.61671142580002,202.49973144519998,202.9145782472,202.6952545166,201.89610290519997,201.58368835480002,200.5873596192,200.80929565419999,201.1145843504,199.644000244,199.51921844499998
R.Ring_P_s_z,86.92273082742,110.37043304440002,113.25894470219998,116.4185897826,118.93975830079998,117.6627914428,117.83663787840001,124.48019409179999,130.396130371,132.15304870580002,129.27440490739997,116.8324401852,107.99662628159999,114.87930603039999,115.4123336794,114.7317993164,113.37520141600001,123.154586792,129.0371459962,130.8403839112,130.4537994384,130.02593994159997,130.2672790528,130.2809692384,130.4264862062,129.9920074462,129.7306091308,129.9117218018,129.8470306396,128.8667266846,127.80097503660002,127.9839248658,129.17198181139997,129.5672851564,129.19258117660002,128.76615295419998,131.13424377459998,133.2257049562,130.6619445802,128.86356506340002,129.801296997,129.85533752420002,130.03393249520002,130.06329345700001,130.53718872040002,130.50605773900003,129.8623992918,130.1937530516,131.35253601079998,132.7535247802,133.8702819824,135.32906494159997,135.972564697
